"IMEI Traceur","Date:","Lat:","Long:","Vitesse:","Signal:","Orient:","Etat:","Distance:","Odometer(KM)","Addresse:",
"MITSUBISHI 5990FL01","2012-02-28 00:00:14","10.016617","-7.201857","0.037","1","352.97","Position GPS<!--213580-->","0.00","9,874.40","",
"MITSUBISHI 5990FL01","2012-02-28 00:00:32","10.016595","-7.201832","0.148","1","109.6","Position GPS<!--213597-->","0.00","9,874.40","",
"MITSUBISHI 5990FL01","2012-02-28 00:00:46","10.01659","-7.201825","0.0555","1","331.49","Position GPS<!--213614-->","0.00","9,874.40","",
"MITSUBISHI 5990FL01","2012-02-28 00:01:07","10.016588","-7.201825","0.1665","1","148.69","Position GPS<!--213631-->","0.00","9,874.40","",
"MITSUBISHI 5990FL01","2012-02-28 00:01:25","10.016582","-7.201833","0.111","1","91.22","Position GPS<!--213648-->","0.00","9,874.40","",
"MITSUBISHI 5990FL01","2012-02-28 00:01:43","10.016582","-7.201835","0.1295","1","143.31","Position GPS<!--213672-->","0.00","9,874.40","",
"MITSUBISHI 5990FL01","2012-02-28 00:02:04","10.016583","-7.20184","0.148","1","176.11","Position GPS<!--213681-->","0.00","9,874.40","",
"MITSUBISHI 5990FL01","2012-02-28 00:02:26","10.016597","-7.201852","0.333","1","136.04","Position GPS<!--213690-->","0.00","9,874.40","",
"MITSUBISHI 5990FL01","2012-02-28 00:02:46","10.016622","-7.201862","0.1665","1","305.9","Position GPS<!--213715-->","0.00","9,874.40","",
"MITSUBISHI 5990FL01","2012-02-28 00:03:00","10.016633","-7.201862","0.1665","1","135.08","Position GPS<!--213732-->","0.00","9,874.40","",
"MITSUBISHI 5990FL01","2012-02-28 00:03:34","10.016613","-7.201833","0.037","1","169.68","Position GPS<!--213765-->","0.00","9,874.40","",
"MITSUBISHI 5990FL01","2012-02-28 00:03:48","10.01662","-7.201838","0.2775","1","133.55","Position GPS<!--213774-->","0.00","9,874.40","",
"MITSUBISHI 5990FL01","2012-02-28 00:04:27","10.016632","-7.20185","0.2775","1","125.94","Position GPS<!--213807-->","0.00","9,874.40","",
"MITSUBISHI 5990FL01","2012-02-28 00:04:47","10.016635","-7.201867","0.0555","1","75.01","Position GPS<!--213832-->","0.00","9,874.40","",
"MITSUBISHI 5990FL01","2012-02-28 00:05:03","10.016643","-7.201892","0.0555","1","69.7","Position GPS<!--213865-->","0.00","9,874.40","",
"MITSUBISHI 5990FL01","2012-02-28 00:05:29","10.016627","-7.201873","0.222","1","138.18","Position GPS<!--213898-->","0.00","9,874.40","",
"MITSUBISHI 5990FL01","2012-02-28 00:06:02","10.016547","-7.201795","0.5365","1","126.95","Position GPS<!--213939-->","0.00","9,874.40","",
"MITSUBISHI 5990FL01","2012-02-28 00:06:15","10.016583","-7.201843","0.333","1","294.18","Position GPS<!--213956-->","0.00","9,874.40","",
"MITSUBISHI 5990FL01","2012-02-28 00:06:32","10.016602","-7.201857","0.148","1","91.3","Position GPS<!--213973-->","0.00","9,874.40","",
"MITSUBISHI 5990FL01","2012-02-28 00:09:32","10.016645","-7.201887","0.259","1","217.74","Position GPS<!--228265-->","0.00","9,874.40","",
"MITSUBISHI 5990FL01","2012-02-28 00:09:45","10.016643","-7.201875","0.4625","1","92.06","Position GPS<!--228266-->","0.00","9,874.40","",
"MITSUBISHI 5990FL01","2012-02-28 00:10:08","10.016638","-7.20187","0.1295","1","171.79","Position GPS<!--228267-->","0.00","9,874.40","",
"MITSUBISHI 5990FL01","2012-02-28 00:10:18","10.016637","-7.201862","0.2035","1","92.44","Position GPS<!--228268-->","0.00","9,874.40","",
"MITSUBISHI 5990FL01","2012-02-28 00:10:36","10.016585","-7.201793","0.999","1","126.6","Position GPS<!--228269-->","0.00","9,874.40","",
"MITSUBISHI 5990FL01","2012-02-28 00:10:51","10.016572","-7.201782","0.4625","1","136.7","Position GPS<!--228270-->","0.00","9,874.40","",
"MITSUBISHI 5990FL01","2012-02-28 00:10:57","10.016572","-7.201783","0.1295","1","239.29","Position GPS<!--213974-->","0.00","9,874.40","",
