"IMEI Traceur","Date:","Lat:","Long:","Vitesse:","Signal:","Orient:","Etat:","Distance:","Odometer(KM)","Addresse:",
"MITSUBISHI 5250FL01","2012-02-28 00:00:13","9.494912","-7.560623","0.111","1","6.6","Position GPS<!--227904-->","0.00","7,194.70","",
"MITSUBISHI 5250FL01","2012-02-28 00:00:29","9.494913","-7.56062","0.111","1","1.53","Position GPS<!--227905-->","0.00","7,194.70","",
"MITSUBISHI 5250FL01","2012-02-28 00:00:43","9.494912","-7.56062","0.111","1","14.35","Position GPS<!--227906-->","0.00","7,194.70","",
"MITSUBISHI 5250FL01","2012-02-28 00:00:58","9.494912","-7.560622","0.1295","1","31.41","Position GPS<!--227907-->","0.00","7,194.70","",
"MITSUBISHI 5250FL01","2012-02-28 00:01:14","9.494912","-7.56062","0.074","1","6.66","Position GPS<!--227908-->","0.00","7,194.70","",
"MITSUBISHI 5250FL01","2012-02-28 00:01:28","9.494912","-7.560618","0.148","1","328.66","Position GPS<!--227909-->","0.00","7,194.70","",
"MITSUBISHI 5250FL01","2012-02-28 00:01:43","9.49491","-7.560618","0.111","1","333.93","Position GPS<!--227910-->","0.00","7,194.70","",
"MITSUBISHI 5250FL01","2012-02-28 00:01:58","9.49491","-7.560622","0.0555","1","36.96","Position GPS<!--227911-->","0.00","7,194.70","",
"MITSUBISHI 5250FL01","2012-02-28 00:02:15","9.494913","-7.56062","0.0555","1","3.86","Position GPS<!--227912-->","0.00","7,194.70","",
"MITSUBISHI 5250FL01","2012-02-28 00:02:28","9.494915","-7.560618","0.0555","1","1.16","Position GPS<!--227913-->","0.00","7,194.70","",
"MITSUBISHI 5250FL01","2012-02-28 00:02:42","9.494915","-7.560618","0.0925","1","73.09","Position GPS<!--227914-->","0.00","7,194.70","",
"MITSUBISHI 5250FL01","2012-02-28 00:02:56","9.494913","-7.560617","0.074","1","10.14","Position GPS<!--227915-->","0.00","7,194.70","",
"MITSUBISHI 5250FL01","2012-02-28 00:03:28","9.494908","-7.560617","0.111","1","322","Position GPS<!--227916-->","0.00","7,194.70","",
"MITSUBISHI 5250FL01","2012-02-28 00:03:58","9.494937","-7.560635","0.1665","1","315.45","Position GPS<!--227917-->","0.00","7,194.70","",
"MITSUBISHI 5250FL01","2012-02-28 00:04:28","9.494948","-7.56064","0.0555","1","95.36","Position GPS<!--227918-->","0.00","7,194.70","",
"MITSUBISHI 5250FL01","2012-02-28 00:04:42","9.49495","-7.560638","0.0555","1","318.45","Position GPS<!--227919-->","0.00","7,194.70","",
"MITSUBISHI 5250FL01","2012-02-28 00:04:58","9.494953","-7.560642","0.0185","1","25.18","Position GPS<!--227920-->","0.00","7,194.70","",
"MITSUBISHI 5250FL01","2012-02-28 00:05:12","9.494953","-7.560638","0.037","1","10.42","Position GPS<!--227921-->","0.00","7,194.70","",
"MITSUBISHI 5250FL01","2012-02-28 00:05:26","9.494962","-7.560643","0.0185","1","280.24","Position GPS<!--227922-->","0.00","7,194.70","",
"MITSUBISHI 5250FL01","2012-02-28 00:05:47","9.494968","-7.56065","0.1295","1","130.13","Position GPS<!--227923-->","0.00","7,194.70","",
"MITSUBISHI 5250FL01","2012-02-28 00:06:01","9.494962","-7.560642","0.111","1","160.72","Position GPS<!--227924-->","0.00","7,194.70","",
"MITSUBISHI 5250FL01","2012-02-28 00:06:17","9.494955","-7.560633","0.0185","1","12.25","Position GPS<!--227925-->","0.00","7,194.70","",
"MITSUBISHI 5250FL01","2012-02-28 00:06:33","9.494953","-7.560618","0.111","1","153.41","Position GPS<!--227926-->","0.00","7,194.70","",
