"IMEI Traceur","Date:","Lat:","Long:","Vitesse:","Signal:","Orient:","Etat:","Distance:","Odometer(KM)","Addresse:",
"MITSUBISHI 5241FL01","2012-02-28 08:59:19","9.501173","-7.56128","15.318","1","294.4","Position GPS<!--243452-->","5.96","8,892.00","",
"MITSUBISHI 5241FL01","2012-02-28 08:59:33","9.501145","-7.561812","14.7815","1","268.08","Position GPS<!--243453-->","5.96","8,892.00","",
"MITSUBISHI 5241FL01","2012-02-28 08:59:53","9.500642","-7.561962","13.3015","1","138.43","Position GPS<!--243454-->","6.02","8,892.10","A7, Odienné, Côte d'Ivoire",
"MITSUBISHI 5241FL01","2012-02-28 09:04:57","9.500413","-7.561898","0.37","1","81.63","Position GPS<!--243456-->","6.02","8,892.10","",
"MITSUBISHI 5241FL01","2012-02-28 09:09:59","9.500425","-7.561935","0.2775","1","87.21","Position GPS<!--243455-->","6.02","8,892.10","",
"MITSUBISHI 5241FL01","2012-02-28 09:14:59","9.500428","-7.561922","0.2405","1","78.18","Position GPS<!--243457-->","6.02","8,892.10","",
"MITSUBISHI 5241FL01","2012-02-28 09:19:09","9.500713","-7.562045","19.9615","1","339.36","Position GPS<!--243458-->","6.06","8,892.20","",
"MITSUBISHI 5241FL01","2012-02-28 09:19:23","9.501298","-7.562183","19.3325","1","325.25","Position GPS<!--243459-->","6.12","8,892.30","",
"MITSUBISHI 5241FL01","2012-02-28 09:19:37","9.501642","-7.562505","13.616","1","190.89","Position GPS<!--243460-->","6.12","8,892.30","",
"MITSUBISHI 5241FL01","2012-02-28 09:19:51","9.501025","-7.562397","13.468","1","164.25","Position GPS<!--243461-->","6.19","8,892.40","",
"MITSUBISHI 5241FL01","2012-02-28 09:20:06","9.500917","-7.562682","3.626","1","267.1","Position GPS<!--243462-->","6.19","8,892.40","",
"MITSUBISHI 5241FL01","2012-02-28 09:25:12","9.50093","-7.562677","0.111","1","173.17","Position GPS<!--243463-->","6.19","8,892.40","",
"MITSUBISHI 5241FL01","2012-02-28 09:30:12","9.50091","-7.562663","0.1295","1","196.94","Position GPS<!--243464-->","6.19","8,892.40","",
"MITSUBISHI 5241FL01","2012-02-28 09:32:27","9.501598","-7.562467","9.694","1","350.02","Position GPS<!--243466-->","6.27","8,892.50","",
"MITSUBISHI 5241FL01","2012-02-28 09:32:49","9.502362","-7.562542","16.391","1","357.4","Position GPS<!--243467-->","6.36","8,892.60","",
"MITSUBISHI 5241FL01","2012-02-28 09:32:59","9.502737","-7.562573","15.4105","1","354.24","Position GPS<!--243468-->","6.36","8,892.60","",
"MITSUBISHI 5241FL01","2012-02-28 09:33:20","9.503555","-7.56263","0.2405","1","299.74","Position GPS<!--243469-->","6.45","8,892.70","",
"MITSUBISHI 5241FL01","2012-02-28 09:36:32","9.504405","-7.562738","20.8125","1","354.11","Position GPS<!--243470-->","6.54","8,892.80","",
"MITSUBISHI 5241FL01","2012-02-28 09:36:42","9.504932","-7.562788","22.607","1","355.12","Position GPS<!--243471-->","6.54","8,892.80","",
