"IMEI Traceur","Date:","Lat:","Long:","Vitesse:","Signal:","Orient:","Etat:","Distance:","Odometer(KM)","Addresse:",
"MITSUBISHI 5906FL01","2012-02-28 00:00:00","5.846588","-5.358668","0.074","1","314.4","Position GPS<!--208108-->","0.00","4,311.40","",
"MITSUBISHI 5906FL01","2012-02-28 00:00:02","5.686918","-6.06918","0.2405","1","30.63","Position GPS<!--204413-->","0.00","4,307.90","",
"MITSUBISHI 5906FL01","2012-02-28 00:00:32","5.68692","-6.069177","0.185","1","32.97","Position GPS<!--204414-->","0.00","4,307.90","",
"MITSUBISHI 5906FL01","2012-02-28 00:00:56","5.68692","-6.069173","0.1665","1","29.6","Position GPS<!--204415-->","0.00","4,307.90","",
"MITSUBISHI 5906FL01","2012-02-28 00:01:25","5.686918","-6.069173","0.1295","1","47.61","Position GPS<!--204416-->","0.00","4,307.90","",
"MITSUBISHI 5906FL01","2012-02-28 00:01:56","5.686915","-6.069177","0.111","1","52.86","Position GPS<!--204417-->","0.00","4,307.90","",
"MITSUBISHI 5906FL01","2012-02-28 00:02:26","5.686915","-6.069175","0.185","1","64.16","Position GPS<!--204418-->","0.00","4,307.90","",
"MITSUBISHI 5906FL01","2012-02-28 00:02:56","5.686915","-6.069177","0.1295","1","49.54","Position GPS<!--204419-->","0.00","4,307.90","",
"MITSUBISHI 5906FL01","2012-02-28 00:03:10","5.686915","-6.069178","0.074","1","355.99","Position GPS<!--204420-->","0.00","4,307.90","",
"MITSUBISHI 5906FL01","2012-02-28 00:03:23","5.686915","-6.069182","0.1295","1","32.66","Position GPS<!--204421-->","0.00","4,307.90","",
"MITSUBISHI 5906FL01","2012-02-28 00:03:39","5.686915","-6.069183","0.1295","1","55.01","Position GPS<!--204422-->","0.00","4,307.90","",
"MITSUBISHI 5906FL01","2012-02-28 00:03:54","5.686915","-6.069185","0.0925","1","4.81","Position GPS<!--204423-->","0.00","4,307.90","",
"MITSUBISHI 5906FL01","2012-02-28 00:04:07","5.686915","-6.06919","0.0925","1","13.04","Position GPS<!--204424-->","0.00","4,307.90","",
"MITSUBISHI 5906FL01","2012-02-28 00:04:32","5.686915","-6.069193","0.111","1","5.35","Position GPS<!--204425-->","0.00","4,307.90","",
"MITSUBISHI 5906FL01","2012-02-28 00:04:45","5.686913","-6.069197","0.074","1","11.72","Position GPS<!--204426-->","0.00","4,307.90","",
"MITSUBISHI 5906FL01","2012-02-28 00:04:58","5.686913","-6.0692","0.074","1","12.45","Position GPS<!--204427-->","0.00","4,307.90","",
"MITSUBISHI 5906FL01","2012-02-28 00:05:15","5.686912","-6.069203","0.0925","1","12.05","Position GPS<!--204428-->","0.00","4,307.90","",
"MITSUBISHI 5906FL01","2012-02-28 00:05:47","5.686912","-6.06921","0.0925","1","323.69","Position GPS<!--204429-->","0.00","4,307.90","",
"MITSUBISHI 5906FL01","2012-02-28 00:06:17","5.68691","-6.069217","0.0925","1","340.68","Position GPS<!--204430-->","0.00","4,307.90","",
"MITSUBISHI 5906FL01","2012-02-28 00:06:48","5.686907","-6.06922","0.0925","1","332.66","Position GPS<!--204431-->","0.00","4,307.90","",
"MITSUBISHI 5906FL01","2012-02-28 00:07:18","5.686907","-6.069222","0.1295","1","317.2","Position GPS<!--204432-->","0.00","4,307.90","",
"MITSUBISHI 5906FL01","2012-02-28 00:07:42","5.686908","-6.069223","0.2775","1","16.6","Position GPS<!--204433-->","0.00","4,307.90","",
"MITSUBISHI 5906FL01","2012-02-28 00:07:56","5.68691","-6.069223","0.185","1","260.32","Position GPS<!--204434-->","0.00","4,307.90","",
"MITSUBISHI 5906FL01","2012-02-28 00:08:11","5.686908","-6.069225","0.296","1","240.26","Position GPS<!--204435-->","0.00","4,307.90","",
"MITSUBISHI 5906FL01","2012-02-28 00:08:30","5.686905","-6.069228","0.1665","1","11.79","Position GPS<!--204436-->","0.00","4,307.90","",
"MITSUBISHI 5906FL01","2012-02-28 00:09:01","5.686903","-6.06923","0.111","1","297.19","Position GPS<!--204437-->","0.00","4,307.90","",
"MITSUBISHI 5906FL01","2012-02-28 00:09:31","5.6869","-6.069232","0.111","1","294.95","Position GPS<!--204438-->","0.00","4,307.90","",
"MITSUBISHI 5906FL01","2012-02-28 00:10:02","5.6869","-6.069232","0.111","1","304.32","Position GPS<!--204439-->","0.00","4,307.90","",
"MITSUBISHI 5906FL01","2012-02-28 00:10:32","5.686902","-6.069233","0.0925","1","305.57","Position GPS<!--204440-->","0.00","4,307.90","",
"MITSUBISHI 5906FL01","2012-02-28 00:11:02","5.686903","-6.069232","0.111","1","316.29","Position GPS<!--204441-->","0.00","4,307.90","",
"MITSUBISHI 5906FL01","2012-02-28 00:11:32","5.686905","-6.069233","0.0925","1","273.02","Position GPS<!--204442-->","0.00","4,307.90","",
"MITSUBISHI 5906FL01","2012-02-28 00:12:02","5.686905","-6.069237","0.1295","1","283.73","Position GPS<!--204443-->","0.00","4,307.90","",
"MITSUBISHI 5906FL01","2012-02-28 00:12:32","5.686905","-6.069237","0.0925","1","308.77","Position GPS<!--204444-->","0.00","4,307.90","",
"MITSUBISHI 5906FL01","2012-02-28 00:13:02","5.686902","-6.069233","0.0555","1","271.61","Position GPS<!--204445-->","0.00","4,307.90","",
