"IMEI Traceur","Date:","Lat:","Long:","Vitesse:","Signal:","Orient:","Etat:","Distance:","Odometer(KM)","Addresse:",
"FORD 4X4 2787FK01","2012-02-28 00:14:51","6.559413","-5.024277","0.111","1","289.27","Position GPS<!--161668-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:15:21","6.559395","-5.024243","0.0925","1","301.16","Position GPS<!--161669-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:15:44","6.559387","-5.02423","0.1295","1","89.26","Position GPS<!--161670-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:16:12","6.559383","-5.02422","0.0185","1","46.44","Position GPS<!--161671-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:16:27","6.559382","-5.024225","0.0555","1","299.97","Position GPS<!--161672-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:16:49","6.55938","-5.024238","0.0925","1","21.63","Position GPS<!--161673-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:17:18","6.559378","-5.024248","0.037","1","332.44","Position GPS<!--161674-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:17:48","6.559377","-5.024253","0.1295","1","286.14","Position GPS<!--161675-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:18:09","6.559377","-5.024253","0.0185","1","134.84","Position GPS<!--161676-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:18:38","6.559373","-5.024247","0.0555","1","297.49","Position GPS<!--161677-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:18:55","6.55937","-5.024242","0.111","1","301.18","Position GPS<!--161678-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:19:30","6.559365","-5.024237","0.0925","1","289.72","Position GPS<!--161679-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:20:00","6.55937","-5.024238","0.074","1","294.2","Position GPS<!--161680-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:20:30","6.559378","-5.02425","0.111","1","296.51","Position GPS<!--161681-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:21:00","6.559383","-5.024257","0.074","1","278.35","Position GPS<!--161682-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:21:30","6.559387","-5.02426","0.0925","1","295.88","Position GPS<!--161683-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:22:00","6.559378","-5.02426","0.111","1","281.07","Position GPS<!--161684-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:22:30","6.559402","-5.024288","0.0185","1","229.11","Position GPS<!--161685-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:23:00","6.559395","-5.024292","0.1295","1","300.3","Position GPS<!--161686-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:23:30","6.559358","-5.024255","0.185","1","295.67","Position GPS<!--161687-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:23:57","6.559352","-5.024237","0.111","1","123.74","Position GPS<!--161688-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:24:28","6.559352","-5.02424","0.1295","1","288.02","Position GPS<!--161689-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:24:58","6.559358","-5.02424","0.1295","1","305.53","Position GPS<!--161690-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:25:28","6.559377","-5.024243","0.1295","1","304.39","Position GPS<!--161691-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:25:58","6.559395","-5.024245","0.1295","1","303.75","Position GPS<!--161692-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:26:28","6.559397","-5.024243","0.148","1","294.43","Position GPS<!--161693-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:26:58","6.559398","-5.024242","0.0555","1","317.64","Position GPS<!--161694-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:27:28","6.559398","-5.024238","0.074","1","303.33","Position GPS<!--161695-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:27:47","6.5594","-5.024242","0.037","1","41.17","Position GPS<!--161696-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:28:01","6.559402","-5.024248","0.0555","1","306.82","Position GPS<!--161697-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:28:15","6.559402","-5.024252","0.0555","1","32.94","Position GPS<!--161698-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:28:29","6.559403","-5.024255","0.0555","1","65","Position GPS<!--161699-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:28:44","6.559403","-5.024257","0.1295","1","75.79","Position GPS<!--161700-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:29:10","6.559407","-5.024268","0.148","1","98.95","Position GPS<!--161701-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:29:24","6.559405","-5.024265","0.1665","1","282.9","Position GPS<!--161702-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:29:39","6.559403","-5.024267","0.037","1","4.26","Position GPS<!--161703-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:30:04","6.559402","-5.024258","0.037","1","182.08","Position GPS<!--161704-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:30:34","6.559388","-5.024253","0.0555","1","263.78","Position GPS<!--161705-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:31:04","6.559387","-5.024257","0.074","1","288.86","Position GPS<!--161706-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:31:32","6.55939","-5.02426","0.0555","1","85.11","Position GPS<!--161707-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:31:46","6.55939","-5.02426","0.0925","1","300.9","Position GPS<!--161708-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:32:01","6.559397","-5.024262","0.333","1","78.55","Position GPS<!--161709-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:32:16","6.5594","-5.024265","0.0185","1","310.01","Position GPS<!--161710-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:32:30","6.559403","-5.024265","0.1295","1","90.41","Position GPS<!--161711-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:32:45","6.559403","-5.024258","0.074","1","53.78","Position GPS<!--161712-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:32:59","6.559403","-5.02426","0.0925","1","277.46","Position GPS<!--161713-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:33:14","6.559403","-5.024263","0.2405","1","297.51","Position GPS<!--161714-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:33:29","6.559405","-5.02427","0.0555","1","300.94","Position GPS<!--161715-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:33:51","6.559407","-5.02427","0.0925","1","101.16","Position GPS<!--161716-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:34:06","6.559407","-5.02427","0.148","1","306.81","Position GPS<!--161717-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:34:20","6.559407","-5.024268","0.074","1","115.58","Position GPS<!--161718-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:34:40","6.559408","-5.024267","0.0925","1","85.32","Position GPS<!--161719-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:34:55","6.559408","-5.024265","0.111","1","82.55","Position GPS<!--161720-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:35:09","6.55941","-5.024267","0.0555","1","341.15","Position GPS<!--161721-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:35:25","6.559412","-5.02427","0.0555","1","87.64","Position GPS<!--161722-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:35:42","6.559412","-5.024263","0.1665","1","282.44","Position GPS<!--161723-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:35:58","6.559412","-5.024257","0.037","1","12.54","Position GPS<!--161724-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:36:27","6.55941","-5.024262","0.074","1","91.72","Position GPS<!--161725-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:36:43","6.559408","-5.024267","0.3515","1","72.83","Position GPS<!--161726-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:36:57","6.559407","-5.024278","0.074","1","343.7","Position GPS<!--161727-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:37:12","6.559405","-5.024283","0.37","1","74.33","Position GPS<!--161728-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:37:33","6.5594","-5.02429","0.2405","1","67.88","Position GPS<!--161729-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:37:47","6.559398","-5.024287","0.2035","1","283.26","Position GPS<!--161730-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:38:03","6.559398","-5.02428","0.444","1","80.39","Position GPS<!--161731-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:38:19","6.559398","-5.024275","0.407","1","261.52","Position GPS<!--161732-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:39:37","6.559403","-5.02428","0.518","1","288.94","Position GPS<!--161734-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:40:01","6.559398","-5.02428","0.222","1","283.49","Position GPS<!--161735-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:40:13","6.5594","-5.024275","0.0925","1","133.33","Position GPS<!--161736-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:40:34","6.559405","-5.024275","0.0555","1","114.13","Position GPS<!--161737-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:40:47","6.559405","-5.024273","0.037","1","78.75","Position GPS<!--161738-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:41:18","6.559412","-5.024277","0.111","1","80.81","Position GPS<!--161739-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:41:49","6.559413","-5.024277","0.1665","1","318.78","Position GPS<!--161740-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:41:59","6.559412","-5.024278","0.037","1","187.52","Position GPS<!--161741-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:42:12","6.559408","-5.024275","0.1665","1","304.72","Position GPS<!--161733-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:42:27","6.5594","-5.02427","0.148","1","201.3","Position GPS<!--161742-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:42:41","6.559395","-5.024258","0.0925","1","215.89","Position GPS<!--161743-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:42:55","6.559388","-5.024247","0.185","1","137.3","Position GPS<!--161744-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:43:12","6.559385","-5.024243","0.037","1","290.05","Position GPS<!--161745-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:43:28","6.559383","-5.024238","0.1665","1","98.48","Position GPS<!--161746-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:43:45","6.559388","-5.024233","0.1295","1","99.55","Position GPS<!--161747-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:43:59","6.559392","-5.02424","0.2035","1","277.57","Position GPS<!--161748-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:44:17","6.559387","-5.024225","0.037","1","11.97","Position GPS<!--161749-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:44:42","6.559398","-5.024232","0.0555","1","33.18","Position GPS<!--161750-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:44:56","6.559405","-5.02423","0.074","1","142.34","Position GPS<!--161751-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:45:14","6.55941","-5.024228","0.2775","1","120.58","Position GPS<!--161752-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:45:29","6.55941","-5.024227","0.074","1","297.86","Position GPS<!--161753-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:45:47","6.559413","-5.024237","0.2405","1","303.96","Position GPS<!--161754-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:46:04","6.559415","-5.02424","0.0555","1","25.16","Position GPS<!--161755-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:46:20","6.559415","-5.024235","0.0925","1","136.66","Position GPS<!--161756-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:46:33","6.559418","-5.024235","0.148","1","57.17","Position GPS<!--161757-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:46:47","6.55942","-5.024233","0.1665","1","112.27","Position GPS<!--161758-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:47:02","6.559417","-5.024222","0.37","1","95","Position GPS<!--161759-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:47:22","6.559413","-5.024213","0.0555","1","195.32","Position GPS<!--161760-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:47:38","6.559413","-5.024233","0.222","1","285.41","Position GPS<!--161761-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:47:52","6.559418","-5.02424","0.0925","1","207.08","Position GPS<!--161762-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:48:15","6.559432","-5.024187","0.1295","1","359.73","Position GPS<!--161763-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:48:31","6.559425","-5.02415","0.0555","1","43.16","Position GPS<!--161764-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:48:51","6.559428","-5.024145","0.5365","1","97.11","Position GPS<!--161765-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:49:05","6.55941","-5.024155","0.111","1","190.64","Position GPS<!--161766-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:49:44","6.559385","-5.024153","0.037","1","60.07","Position GPS<!--161768-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:49:54","6.559383","-5.02418","0.222","1","258.97","Position GPS<!--161769-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:50:05","6.559387","-5.02418","0.259","1","141.21","Position GPS<!--161770-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:50:17","6.559392","-5.02418","0.148","1","105.71","Position GPS<!--161771-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:50:30","6.559393","-5.024178","0.0925","1","34.27","Position GPS<!--161772-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:50:31","6.559393","-5.024178","0.1295","1","219.46","Position GPS<!--161767-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:50:43","6.559398","-5.024172","0.4625","1","100.62","Position GPS<!--161773-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:51:05","6.559397","-5.02418","0.1295","1","256.09","Position GPS<!--161774-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:51:21","6.559393","-5.024183","0.0555","1","90.5","Position GPS<!--161775-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:51:36","6.559392","-5.024183","0.2035","1","73.11","Position GPS<!--161776-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:51:49","6.559392","-5.024178","0.0925","1","76.04","Position GPS<!--161777-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:52:09","6.559388","-5.024192","0.2035","1","70.49","Position GPS<!--161778-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:52:25","6.559387","-5.024205","0.3515","1","62.49","Position GPS<!--161779-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:52:40","6.559393","-5.024185","0.148","1","163.8","Position GPS<!--161780-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:53:01","6.559402","-5.02417","0.0555","1","146.31","Position GPS<!--161781-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:53:22","6.559413","-5.024157","0.0925","1","163.15","Position GPS<!--161782-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:53:38","6.559418","-5.02416","0.0555","1","179.34","Position GPS<!--161783-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:53:53","6.559423","-5.02416","0.111","1","110.9","Position GPS<!--161784-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:54:07","6.559432","-5.024147","0.185","1","195.9","Position GPS<!--161785-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:54:23","6.559435","-5.02414","0.407","1","66.49","Position GPS<!--161786-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:54:38","6.559443","-5.024125","0.2035","1","142.89","Position GPS<!--161787-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:55:02","6.559432","-5.024145","0.3885","1","231.74","Position GPS<!--161788-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:55:17","6.55942","-5.024168","0.2035","1","199.47","Position GPS<!--161789-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:55:35","6.559408","-5.02419","0.1665","1","193.02","Position GPS<!--161790-->","0.00","4,219.46","",
"FORD 4X4 2787FK01","2012-02-28 00:55:50","6.559407","-5.024198","0.074","1","129.83","Position GPS<!--161791-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:56:12","6.559403","-5.024197","0.0925","1","168.7","Position GPS<!--161792-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
"FORD 4X4 2787FK01","2012-02-28 00:56:41","6.559393","-5.024212","0.074","1","158.19","Position GPS<!--161793-->","0.00","4,219.46","A3, Toumodi, Côte d'Ivoire",
