"IMEI Traceur","Date:","Lat:","Long:","Vitesse:","Signal:","Orient:","Etat:","Distance:","Odometer(KM)","Addresse:",
"MITSUBISHI 5246FL01","2012-02-28 00:00:11","8.416072","-6.169188","0.0185","1","43.21","Position GPS<!--376445-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:00:27","8.416072","-6.169195","0.0925","1","80.67","Position GPS<!--376446-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:00:41","8.416072","-6.169197","0.037","1","235.68","Position GPS<!--376447-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:00:56","8.416073","-6.169197","0","1","38.63","Position GPS<!--376448-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:01:10","8.416073","-6.169195","0.037","1","299.61","Position GPS<!--376449-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:01:31","8.416072","-6.169195","0.037","1","219.48","Position GPS<!--376450-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:02:00","8.41607","-6.169193","0.037","1","252.99","Position GPS<!--376451-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:02:30","8.41607","-6.169192","0.0185","1","210.7","Position GPS<!--376452-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:02:56","8.41607","-6.169193","0","1","190.05","Position GPS<!--376453-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:03:12","8.41607","-6.169195","0.0185","1","14.07","Position GPS<!--376454-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:03:41","8.416072","-6.169198","0.0185","1","80.51","Position GPS<!--376455-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:03:55","8.416072","-6.1692","0.0185","1","212.67","Position GPS<!--376456-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:04:09","8.416073","-6.169202","0.037","1","269.54","Position GPS<!--376457-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:04:41","8.41608","-6.169212","0.0555","1","280.97","Position GPS<!--376458-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:05:11","8.416082","-6.169213","0.037","1","285.93","Position GPS<!--376459-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:05:30","8.41608","-6.16921","0.0185","1","203.74","Position GPS<!--376461-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:05:44","8.416078","-6.169207","0.0185","1","268.78","Position GPS<!--376460-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:06:06","8.416077","-6.1692","0.0555","1","69.68","Position GPS<!--376462-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:06:37","8.416077","-6.169187","0.074","1","78.9","Position GPS<!--376463-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:07:07","8.416075","-6.16918","0.0925","1","72.2","Position GPS<!--376464-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:07:37","8.416075","-6.169177","0.0555","1","87.66","Position GPS<!--376465-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:08:07","8.416075","-6.169177","0.0555","1","71.61","Position GPS<!--376466-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:08:37","8.416075","-6.169175","0.111","1","84.72","Position GPS<!--376467-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:09:07","8.416077","-6.169172","0.0925","1","76.82","Position GPS<!--376468-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:09:37","8.416078","-6.169165","0.1295","1","81.79","Position GPS<!--376469-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:10:07","8.416082","-6.169165","0.0555","1","69.31","Position GPS<!--376470-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:10:32","8.416082","-6.169168","0.037","1","221.5","Position GPS<!--376471-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:10:55","8.41608","-6.169172","0.0555","1","81.5","Position GPS<!--376472-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:11:26","8.41608","-6.169172","0.111","1","85.97","Position GPS<!--376473-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:11:56","8.416078","-6.169172","0.0925","1","77.67","Position GPS<!--376474-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:12:15","8.416078","-6.169173","0.0185","1","181.46","Position GPS<!--376475-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:12:43","8.416077","-6.169178","0.0925","1","86.92","Position GPS<!--376476-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:13:15","8.416077","-6.169177","0.0925","1","86.09","Position GPS<!--376477-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:13:45","8.416078","-6.169175","0.111","1","84.22","Position GPS<!--376478-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:14:15","8.416078","-6.169175","0.2035","1","72.91","Position GPS<!--376479-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:14:38","8.416078","-6.169177","0.037","1","288.63","Position GPS<!--376480-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:14:57","8.416077","-6.16918","0.0185","1","174.63","Position GPS<!--376481-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:15:28","8.416075","-6.169183","0.1665","1","78.51","Position GPS<!--376482-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:16:01","8.416098","-6.169117","0.1665","1","75.52","Position GPS<!--376483-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:16:31","8.416102","-6.169108","0.222","1","72.19","Position GPS<!--376484-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:17:01","8.416105","-6.169102","0.222","1","72","Position GPS<!--376485-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:17:31","8.416105","-6.1691","0.2405","1","70.01","Position GPS<!--376486-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:17:56","8.416105","-6.169097","0.111","1","239.92","Position GPS<!--376487-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:18:20","8.4161","-6.169108","0.111","1","56.77","Position GPS<!--376488-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:18:39","8.416092","-6.169125","0.074","1","170.81","Position GPS<!--376489-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:18:54","8.416088","-6.169137","0.1665","1","81.09","Position GPS<!--376490-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:19:26","8.41608","-6.16915","0.185","1","82.68","Position GPS<!--376491-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:19:44","8.416077","-6.169153","0.037","1","128.47","Position GPS<!--376492-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:20:13","8.416073","-6.169157","0.1665","1","78.26","Position GPS<!--376493-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:20:44","8.416068","-6.169163","0.2775","1","80.08","Position GPS<!--376494-->","0.00","6,564.80","",
"MITSUBISHI 5246FL01","2012-02-28 00:21:14","8.416067","-6.169167","0.1665","1","81.15","Position GPS<!--376495-->","0.00","6,564.80","",
