"IMEI Traceur","Date:","Lat:","Long:","Vitesse:","Signal:","Orient:","Etat:","Distance:","Odometer(KM)","Addresse:",
"TOYOTA PRADO 7853FH01","2012-02-28 00:03:09","5.324005","-4.023165","0.0555","1","143.15","Position GPS<!--347717-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:03:23","5.324007","-4.02316","0.037","1","150.55","Position GPS<!--347718-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:03:40","5.324","-4.023135","0.0925","1","277.24","Position GPS<!--347719-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:04:09","5.323992","-4.023125","0.2775","1","125.93","Position GPS<!--347720-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:04:24","5.323993","-4.023137","0.0555","1","209.43","Position GPS<!--347721-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:04:51","5.323987","-4.023132","0.037","1","210.98","Position GPS<!--347722-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:05:06","5.323992","-4.023143","0.037","1","174.17","Position GPS<!--347723-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:05:31","5.323988","-4.023127","0.0925","1","268.57","Position GPS<!--347724-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:05:48","5.323982","-4.023113","0.259","1","285.87","Position GPS<!--347725-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:06:04","5.323988","-4.023132","0.2405","1","128.83","Position GPS<!--347726-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:06:19","5.323997","-4.02314","0.037","1","293.94","Position GPS<!--347727-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:06:39","5.323992","-4.023128","0.6475","1","126.76","Position GPS<!--347728-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:06:53","5.323987","-4.023133","0.0925","1","167.42","Position GPS<!--347729-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:07:12","5.323977","-4.02313","0.703","1","113.96","Position GPS<!--347730-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:07:29","5.323983","-4.023142","0.333","1","125.16","Position GPS<!--347731-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:07:45","5.323995","-4.023158","0.4255","1","126.79","Position GPS<!--347732-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:07:58","5.323988","-4.023142","0.0925","1","163.82","Position GPS<!--347733-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:08:16","5.323998","-4.023148","0.0185","1","186.8","Position GPS<!--347734-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:08:30","5.324007","-4.023157","0.0185","1","354.81","Position GPS<!--347735-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:08:44","5.324015","-4.023167","0.1295","1","304.78","Position GPS<!--347736-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:09:03","5.324018","-4.023162","0.037","1","137.36","Position GPS<!--347737-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:09:22","5.324012","-4.023145","0.2035","1","109.98","Position GPS<!--347738-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:09:36","5.32401","-4.023135","0.0185","1","294.88","Position GPS<!--347739-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:09:52","5.324012","-4.023143","0.111","1","259.88","Position GPS<!--347740-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:10:07","5.324005","-4.023142","0.037","1","189.29","Position GPS<!--347741-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:10:27","5.323995","-4.023132","0.111","1","144.8","Position GPS<!--347742-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:10:46","5.324005","-4.023157","0.148","1","297.41","Position GPS<!--347743-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:11:06","5.324027","-4.023183","0.222","1","154.23","Position GPS<!--347744-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:11:21","5.324035","-4.023175","0.222","1","209.55","Position GPS<!--347745-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:11:36","5.324047","-4.023177","0.185","1","138.83","Position GPS<!--347746-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:12:04","5.324067","-4.023192","0.0185","1","135.77","Position GPS<!--347747-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:12:19","5.324063","-4.023185","0.296","1","79.44","Position GPS<!--347748-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:12:37","5.324055","-4.02317","0.2035","1","121.36","Position GPS<!--347749-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:12:52","5.32405","-4.02316","0.222","1","269.04","Position GPS<!--347750-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:13:06","5.324052","-4.023173","0.629","1","116.7","Position GPS<!--347751-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:13:24","5.324042","-4.02317","0.222","1","246.06","Position GPS<!--347752-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:13:45","5.324028","-4.023158","0.259","1","270.68","Position GPS<!--347753-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:14:16","5.324015","-4.023122","0.074","1","132.64","Position GPS<!--347754-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:14:30","5.324007","-4.023107","0.37","1","262.3","Position GPS<!--347755-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:14:48","5.323995","-4.023103","0.111","1","154.91","Position GPS<!--347756-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:15:05","5.323995","-4.023118","0.074","1","218.26","Position GPS<!--347757-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:15:22","5.324003","-4.023142","0.074","1","237.8","Position GPS<!--347758-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:15:36","5.324012","-4.023158","0.0925","1","140.86","Position GPS<!--347759-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:15:57","5.324007","-4.023155","0.2405","1","120.84","Position GPS<!--347760-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:16:14","5.324003","-4.023133","0.3145","1","133.4","Position GPS<!--347761-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:16:28","5.324008","-4.023142","0.3885","1","277.62","Position GPS<!--347762-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:16:44","5.32401","-4.02314","0.148","1","256.7","Position GPS<!--347763-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:17:02","5.324","-4.02311","0.1665","1","263.99","Position GPS<!--347764-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:17:19","5.323988","-4.02306","0.074","1","223.22","Position GPS<!--347765-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:17:46","5.323983","-4.02305","0.111","1","222.44","Position GPS<!--347766-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:18:01","5.323993","-4.02307","0.259","1","139.91","Position GPS<!--347767-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:18:33","5.323985","-4.023047","0.2035","1","135.23","Position GPS<!--347768-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:18:49","5.323985","-4.023033","0.0185","1","75.71","Position GPS<!--347769-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:19:03","5.323988","-4.023033","0.37","1","113.67","Position GPS<!--347770-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:19:18","5.323997","-4.023048","0.1295","1","323.81","Position GPS<!--347771-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:19:38","5.324005","-4.023062","0.259","1","295.52","Position GPS<!--347772-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:19:58","5.324012","-4.023087","0.0555","1","246.71","Position GPS<!--347773-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:20:12","5.324013","-4.023087","0.0925","1","195.67","Position GPS<!--347774-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:20:26","5.324025","-4.023105","0.407","1","106.97","Position GPS<!--347775-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:20:40","5.324027","-4.0231","0.1665","1","322.58","Position GPS<!--347776-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:20:54","5.324018","-4.023077","0.481","1","116.59","Position GPS<!--347777-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:21:13","5.324038","-4.023137","0.4255","1","136.9","Position GPS<!--347778-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:21:29","5.324048","-4.023168","0.4255","1","305.34","Position GPS<!--347779-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:21:43","5.324053","-4.023187","0.4255","1","131.48","Position GPS<!--347780-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:21:58","5.324038","-4.023157","0.037","1","327.43","Position GPS<!--347781-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:22:14","5.324025","-4.02314","0.37","1","132.34","Position GPS<!--347782-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:22:29","5.324022","-4.023137","0.3145","1","120.65","Position GPS<!--347783-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:22:43","5.324025","-4.023143","0.1665","1","315.21","Position GPS<!--347784-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:22:59","5.324042","-4.02317","0.111","1","124.94","Position GPS<!--347785-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:23:14","5.324047","-4.023175","0.037","1","275.26","Position GPS<!--347786-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:23:29","5.324038","-4.023162","0.1295","1","258.69","Position GPS<!--347787-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:23:50","5.324023","-4.023142","0.074","1","226.44","Position GPS<!--347788-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:24:14","5.324008","-4.02312","0.074","1","249.86","Position GPS<!--347789-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:24:43","5.324003","-4.023117","0.185","1","140.6","Position GPS<!--347790-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:25:13","5.324003","-4.023127","0.703","1","125.82","Position GPS<!--347791-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:25:27","5.323985","-4.023108","0.5735","1","129.17","Position GPS<!--347792-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:25:40","5.323972","-4.023092","0.0925","1","266.05","Position GPS<!--347793-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:25:57","5.323972","-4.023093","0.2035","1","301.48","Position GPS<!--347794-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:26:11","5.32398","-4.023102","0.3885","1","129.36","Position GPS<!--347795-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:26:26","5.323982","-4.0231","0.444","1","124.44","Position GPS<!--347796-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:26:41","5.32398","-4.023092","0.2405","1","121.14","Position GPS<!--347797-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:26:54","5.323978","-4.023082","0.148","1","123.41","Position GPS<!--347798-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:27:13","5.323988","-4.023095","0.1665","1","151.87","Position GPS<!--347799-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:27:27","5.323995","-4.0231","0.296","1","311.11","Position GPS<!--347800-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:27:50","5.324002","-4.023108","0.222","1","305.64","Position GPS<!--347801-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:28:11","5.324025","-4.023133","0.0925","1","307.83","Position GPS<!--347802-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:28:35","5.324025","-4.023125","0.185","1","297.43","Position GPS<!--347803-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:28:51","5.324038","-4.023138","0.5365","1","131.13","Position GPS<!--347804-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:29:05","5.324078","-4.023177","0.333","1","310","Position GPS<!--347805-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:29:18","5.324108","-4.023202","0.037","1","74.65","Position GPS<!--347806-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:29:33","5.324128","-4.023213","0.2405","1","130.48","Position GPS<!--347807-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:29:48","5.324148","-4.023233","0.1295","1","144.32","Position GPS<!--347808-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:30:05","5.32415","-4.023232","0.333","1","134.27","Position GPS<!--347809-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:30:18","5.324132","-4.023212","0.0555","1","162.36","Position GPS<!--347810-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:30:35","5.324123","-4.023207","0.185","1","156.24","Position GPS<!--347811-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:30:51","5.324107","-4.023187","0.4255","1","310.94","Position GPS<!--347812-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:31:04","5.324088","-4.023163","0.37","1","311.4","Position GPS<!--347813-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:31:17","5.324078","-4.02316","0.1295","1","264.72","Position GPS<!--347814-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:31:32","5.32406","-4.023147","0.0925","1","37.45","Position GPS<!--347815-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:31:50","5.324078","-4.023163","0.2405","1","143.58","Position GPS<!--347816-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:32:03","5.324082","-4.02317","0.037","1","216.54","Position GPS<!--347817-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:32:16","5.324087","-4.023172","0.0925","1","158.42","Position GPS<!--347818-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:32:37","5.3241","-4.023178","0.0555","1","211.61","Position GPS<!--347819-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:32:53","5.324118","-4.023198","0.333","1","148.7","Position GPS<!--347820-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:33:06","5.32413","-4.023207","0.296","1","148.61","Position GPS<!--347821-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:33:19","5.324115","-4.023197","0.222","1","292.24","Position GPS<!--347822-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:33:33","5.324088","-4.023175","0.1295","1","82.52","Position GPS<!--347823-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:33:47","5.324082","-4.02317","0.3885","1","178.64","Position GPS<!--347824-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:34:02","5.324078","-4.023173","0.148","1","241.31","Position GPS<!--347825-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:34:17","5.324083","-4.023182","0.333","1","285.2","Position GPS<!--347826-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:34:31","5.324068","-4.023173","0.3515","1","297.2","Position GPS<!--347827-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:34:50","5.324062","-4.023168","0.222","1","133.42","Position GPS<!--347828-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:35:04","5.324058","-4.023158","0.148","1","260.09","Position GPS<!--347829-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:35:18","5.32406","-4.023158","0.444","1","317.37","Position GPS<!--347830-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:35:32","5.32409","-4.023178","0.37","1","298.65","Position GPS<!--347831-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:35:46","5.324088","-4.023178","0.0925","1","153","Position GPS<!--347832-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:35:59","5.324077","-4.023172","0.333","1","303.76","Position GPS<!--347833-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:36:17","5.324083","-4.023177","0.074","1","42.18","Position GPS<!--347834-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"TOYOTA PRADO 7853FH01","2012-02-28 00:36:31","5.324088","-4.023183","0.5365","1","133.79","Position GPS<!--347835-->","0.00","7,951.90","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
