"IMEI Traceur","Date:","Lat:","Long:","Vitesse:","Signal:","Orient:","Etat:","Distance:","Odometer(KM)","Addresse:",
"MITSUBISHI 5694FL01","2012-02-28 00:28:16","5.323727","-4.022665","0.111","1","267.35","Position GPS<!--260756-->","0.00","7,863.50","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5694FL01","2012-02-28 00:28:32","5.323738","-4.022635","0.148","1","62.56","Position GPS<!--260757-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:28:48","5.32374","-4.022632","0.222","1","99.94","Position GPS<!--260758-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:29:02","5.323745","-4.02266","1.11","1","82.9","Position GPS<!--260759-->","0.00","7,863.50","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5694FL01","2012-02-28 00:29:17","5.323733","-4.022625","0.3515","1","21.14","Position GPS<!--260760-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:29:31","5.323752","-4.022607","0.185","1","95.98","Position GPS<!--260761-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:29:45","5.323735","-4.022603","0.333","1","272.1","Position GPS<!--260762-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:29:59","5.323735","-4.022627","0.555","1","182.04","Position GPS<!--260763-->","0.00","7,863.50","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5694FL01","2012-02-28 00:30:13","5.323753","-4.02264","0.111","1","154.51","Position GPS<!--260764-->","0.00","7,863.50","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5694FL01","2012-02-28 00:30:27","5.32374","-4.022628","0.0555","1","297.01","Position GPS<!--260765-->","0.00","7,863.50","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5694FL01","2012-02-28 00:30:48","5.323755","-4.022625","0.444","1","84.09","Position GPS<!--260766-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:31:02","5.323752","-4.02262","0.444","1","242.51","Position GPS<!--260767-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:31:18","5.323747","-4.022623","0.2405","1","72.28","Position GPS<!--260768-->","0.00","7,863.50","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5694FL01","2012-02-28 00:31:34","5.323747","-4.022618","0.444","1","92.35","Position GPS<!--260769-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:31:52","5.323745","-4.022607","0.111","1","109.61","Position GPS<!--260770-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:32:09","5.323745","-4.022623","0.666","1","83.35","Position GPS<!--260771-->","0.00","7,863.50","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5694FL01","2012-02-28 00:32:24","5.323738","-4.022643","0.074","1","197.48","Position GPS<!--260772-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:32:41","5.32374","-4.022645","0.037","1","266.91","Position GPS<!--260773-->","0.00","7,863.50","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5694FL01","2012-02-28 00:32:55","5.323747","-4.022632","0.4995","1","81.5","Position GPS<!--260774-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:33:12","5.323762","-4.022635","0.3145","1","86.2","Position GPS<!--260775-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:33:26","5.323768","-4.02264","0.074","1","226.4","Position GPS<!--260776-->","0.00","7,863.50","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5694FL01","2012-02-28 00:33:45","5.32376","-4.022637","0.074","1","172.39","Position GPS<!--260777-->","0.00","7,863.50","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5694FL01","2012-02-28 00:33:58","5.323763","-4.022638","0.0925","1","355.23","Position GPS<!--260778-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:34:14","5.323762","-4.022642","0.1295","1","269.64","Position GPS<!--260779-->","0.00","7,863.50","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5694FL01","2012-02-28 00:34:39","5.323748","-4.022625","0.4625","1","73.59","Position GPS<!--260780-->","0.00","7,863.50","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5694FL01","2012-02-28 00:34:54","5.323747","-4.022607","0.148","1","255.54","Position GPS<!--260781-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:35:11","5.323753","-4.022613","0.0185","1","162.87","Position GPS<!--260782-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:35:26","5.323753","-4.022603","0.851","1","78.82","Position GPS<!--260783-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:35:41","5.323753","-4.022618","0.0925","1","253.45","Position GPS<!--260784-->","0.00","7,863.50","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5694FL01","2012-02-28 00:36:03","5.323742","-4.022603","0.0925","1","117.56","Position GPS<!--260785-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:36:18","5.323733","-4.022598","0.407","1","92.02","Position GPS<!--260786-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:36:34","5.323748","-4.022615","0.037","1","281.62","Position GPS<!--260787-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:36:48","5.32376","-4.022628","0.703","1","81.58","Position GPS<!--260788-->","0.00","7,863.50","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5694FL01","2012-02-28 00:37:02","5.323758","-4.022642","0.37","1","179.23","Position GPS<!--260789-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:37:17","5.323775","-4.022653","0.185","1","23.19","Position GPS<!--260790-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:37:34","5.323787","-4.02264","0.222","1","24.13","Position GPS<!--260791-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:37:49","5.323788","-4.022642","0.1665","1","8.61","Position GPS<!--260792-->","0.00","7,863.50","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5694FL01","2012-02-28 00:38:03","5.323798","-4.022653","0.5365","1","70.89","Position GPS<!--260793-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:38:18","5.323793","-4.022655","0.4625","1","57.26","Position GPS<!--260794-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:38:32","5.32377","-4.022618","0.37","1","102.1","Position GPS<!--260795-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:38:46","5.323755","-4.022607","0.148","1","245.71","Position GPS<!--260796-->","0.00","7,863.50","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5694FL01","2012-02-28 00:39:01","5.32374","-4.022593","0.2405","1","305.46","Position GPS<!--260797-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:39:18","5.323753","-4.022622","0.7955","1","67.28","Position GPS<!--260798-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:39:45","5.323748","-4.022627","0.111","1","60.04","Position GPS<!--260799-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:39:59","5.32375","-4.022618","0.407","1","91.93","Position GPS<!--260800-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:40:19","5.323753","-4.022607","0.4625","1","79.48","Position GPS<!--260801-->","0.00","7,863.50","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5694FL01","2012-02-28 00:40:48","5.323775","-4.022693","0.3145","1","23.27","Position GPS<!--260802-->","0.00","7,863.50","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5694FL01","2012-02-28 00:41:10","5.323778","-4.022693","0.0555","1","189.92","Position GPS<!--260803-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:41:24","5.323772","-4.022657","0.5735","1","93.8","Position GPS<!--260804-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:41:38","5.323777","-4.022645","0.222","1","167.01","Position GPS<!--260805-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:41:52","5.323763","-4.022622","0.4255","1","85.78","Position GPS<!--260806-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:42:06","5.323765","-4.022628","0.555","1","265.11","Position GPS<!--260807-->","0.00","7,863.50","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5694FL01","2012-02-28 00:42:23","5.323768","-4.022642","0.037","1","165.21","Position GPS<!--260808-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:42:39","5.323765","-4.022645","0.0185","1","22.88","Position GPS<!--260809-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:42:53","5.32378","-4.022662","0.6845","1","275.51","Position GPS<!--260810-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:43:10","5.3238","-4.022685","0.0925","1","272.7","Position GPS<!--260811-->","0.00","7,863.50","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5694FL01","2012-02-28 00:43:24","5.323815","-4.022713","0.074","1","348.45","Position GPS<!--260812-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:43:38","5.323835","-4.022753","0.074","1","46.85","Position GPS<!--260813-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:43:53","5.323833","-4.022758","0.555","1","200.8","Position GPS<!--260814-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:44:12","5.323793","-4.022702","0.5735","1","49.49","Position GPS<!--260815-->","0.00","7,863.50","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5694FL01","2012-02-28 00:44:29","5.323783","-4.022683","0.333","1","97.66","Position GPS<!--260816-->","0.00","7,863.50","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5694FL01","2012-02-28 00:44:43","5.323777","-4.022678","0.4625","1","75.87","Position GPS<!--260817-->","0.00","7,863.50","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5694FL01","2012-02-28 00:44:58","5.323762","-4.02267","0.2405","1","175.85","Position GPS<!--260818-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:45:12","5.323752","-4.02266","0.518","1","75.21","Position GPS<!--260819-->","0.00","7,863.50","",
"MITSUBISHI 5694FL01","2012-02-28 00:45:26","5.323753","-4.022652","0.259","1","187.72","Position GPS<!--260820-->","0.00","7,863.50","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
