"IMEI Traceur","Date:","Lat:","Long:","Vitesse:","Signal:","Orient:","Etat:","Distance:","Odometer(KM)","Addresse:",
"MITSUBISHI 5908FL01","2012-02-28 00:00:18","5.323725","-4.022688","0.185","1","296.59","Position GPS<!--339661-->","0.00","55.40","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5908FL01","2012-02-28 00:00:42","5.323727","-4.022695","0.0555","1","47.36","Position GPS<!--339662-->","0.00","55.40","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5908FL01","2012-02-28 00:01:11","5.323733","-4.022697","0.148","1","327.98","Position GPS<!--339663-->","0.00","55.40","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5908FL01","2012-02-28 00:01:35","5.323733","-4.022698","0","1","208.61","Position GPS<!--339664-->","0.00","55.40","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5908FL01","2012-02-28 00:01:52","5.323735","-4.0227","0.1665","1","142.74","Position GPS<!--339665-->","0.00","55.40","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5908FL01","2012-02-28 00:02:06","5.323735","-4.0227","0.148","1","133.99","Position GPS<!--339666-->","0.00","55.40","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5908FL01","2012-02-28 00:02:21","5.323735","-4.022697","0.074","1","123.05","Position GPS<!--339667-->","0.00","55.40","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5908FL01","2012-02-28 00:02:50","5.323732","-4.022697","0.037","1","288.31","Position GPS<!--339668-->","0.00","55.40","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5908FL01","2012-02-28 00:03:20","5.323732","-4.022695","0.037","1","307.37","Position GPS<!--339669-->","0.00","55.40","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5908FL01","2012-02-28 00:03:38","5.323723","-4.022692","0.0925","1","132.11","Position GPS<!--339670-->","0.00","55.40","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5908FL01","2012-02-28 00:03:53","5.323713","-4.022693","0.2035","1","321.27","Position GPS<!--339671-->","0.00","55.40","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5908FL01","2012-02-28 00:04:07","5.323713","-4.022692","0.074","1","262.49","Position GPS<!--339672-->","0.00","55.40","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5908FL01","2012-02-28 00:04:25","5.323715","-4.02269","0.0555","1","213.89","Position GPS<!--339673-->","0.00","55.40","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5908FL01","2012-02-28 00:04:39","5.323713","-4.02269","0.111","1","8.55","Position GPS<!--339674-->","0.00","55.40","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5908FL01","2012-02-28 00:04:56","5.323715","-4.022692","0.148","1","128.51","Position GPS<!--339675-->","0.00","55.40","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5908FL01","2012-02-28 00:05:10","5.323718","-4.02269","0.0925","1","313.95","Position GPS<!--339676-->","0.00","55.40","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5908FL01","2012-02-28 00:05:28","5.323727","-4.022697","0.037","1","40.11","Position GPS<!--339677-->","0.00","55.40","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5908FL01","2012-02-28 00:05:41","5.323742","-4.022707","0.0925","1","0.87","Position GPS<!--339678-->","0.00","55.40","",
"MITSUBISHI 5908FL01","2012-02-28 00:05:55","5.323757","-4.022718","0.2035","1","258.99","Position GPS<!--339679-->","0.00","55.40","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
"MITSUBISHI 5908FL01","2012-02-28 00:06:10","5.323765","-4.022727","0.0925","1","324.26","Position GPS<!--339680-->","0.00","55.40","Avenue Terrasson de Fougères, Abidjan, Côte d'Iv",
